adcode,province,city,district,lon,lat
110101,北京市,北京市,东城区,116.416334,39.928359
110102,北京市,北京市,西城区,116.36585,39.9126
110105,北京市,北京市,朝阳区,116.443136,39.921444
110106,北京市,北京市,丰台区,116.286726,39.858538
110107,北京市,北京市,石景山区,116.223015,39.906304
110108,北京市,北京市,海淀区,116.2977,39.959893
110109,北京市,北京市,门头沟区,116.101668,39.940842
110111,北京市,北京市,房山区,116.143426,39.748889
110112,北京市,北京市,通州区,116.72923,39.916403
110113,北京市,北京市,顺义区,116.661474,40.149891
110114,北京市,北京市,昌平区,116.231034,40.220952
110115,北京市,北京市,大兴区,116.341483,39.726917
110116,北京市,北京市,怀柔区,116.631974,40.317003
110117,北京市,北京市,平谷区,117.121589,40.140805
110118,北京市,北京市,密云区,116.843351,40.377058
110119,北京市,北京市,延庆区,115.974609,40.457033
120101,天津市,天津市,和平区,117.214713,39.116884
120102,天津市,天津市,河东区,117.251584,39.128294
120103,天津市,天津市,河西区,117.223379,39.109679
120104,天津市,天津市,南开区,117.150638,39.138551
120105,天津市,天津市,河北区,117.196874,39.148018
120106,天津市,天津市,红桥区,117.151566,39.167349
120110,天津市,天津市,东丽区,117.313567,39.086789
120111,天津市,天津市,西青区,117.008994,39.141811
120112,天津市,天津市,津南区,117.356683,38.936971
120113,天津市,天津市,北辰区,117.135614,39.224638
120114,天津市,天津市,武清区,117.04456,39.384108
120115,天津市,天津市,宝坻区,117.309748,39.717054
120116,天津市,天津市,滨海新区,117.69641,39.017809
120117,天津市,天津市,宁河区,117.826674,39.329749
120118,天津市,天津市,静海区,116.975474,38.947772
120119,天津市,天津市,蓟州区,117.408432,40.046544
130102,河北省,石家庄市,长安区,114.538955,38.03682
130104,河北省,石家庄市,桥西区,114.45004,38.025245
130105,河北省,石家庄市,新华区,114.463904,38.050749
130107,河北省,石家庄市,井陉矿区,114.062258,38.065446
130108,河北省,石家庄市,裕华区,114.531599,38.007002
130109,河北省,石家庄市,藁城区,114.846562,38.022177
130110,河北省,石家庄市,鹿泉区,114.313559,38.086536
130111,河北省,石家庄市,栾城区,114.647922,37.900915
130121,河北省,石家庄市,井陉县,114.145669,38.032366
130123,河北省,石家庄市,正定县,114.57043,38.14699
130125,河北省,石家庄市,行唐县,114.553044,38.437535
130126,河北省,石家庄市,灵寿县,114.383013,38.307908
130127,河北省,石家庄市,高邑县,114.611659,37.615905
130128,河北省,石家庄市,深泽县,115.20089,38.184572
130129,河北省,石家庄市,赞皇县,114.386114,37.666549
130130,河北省,石家庄市,无极县,114.976256,38.178852
130131,河北省,石家庄市,平山县,114.186007,38.260288
130132,河北省,石家庄市,元氏县,114.525508,37.767332
130133,河北省,石家庄市,赵县,114.775914,37.756935
130181,河北省,石家庄市,辛集市,115.217626,37.943239
130183,河北省,石家庄市,晋州市,115.044141,38.033937
130184,河北省,石家庄市,新乐市,114.683745,38.343952
130202,河北省,唐山市,路南区,118.154348,39.624988
130203,河北省,唐山市,路北区,118.201085,39.625079
130204,河北省,唐山市,古冶区,118.447134,39.73392
130205,河北省,唐山市,开平区,118.262246,39.671634
130207,河北省,唐山市,丰南区,118.085169,39.576031
130208,河北省,唐山市,丰润区,118.162426,39.832919
130209,河北省,唐山市,曹妃甸区,118.460197,39.273528
130224,河北省,唐山市,滦南县,118.68363,39.520272
130225,河北省,唐山市,乐亭县,118.91245,39.425748
130227,河北省,唐山市,迁西县,118.31467,40.141486
130229,河北省,唐山市,玉田县,117.738196,39.901827
130281,河北省,唐山市,遵化市,117.965878,40.189119
130283,河北省,唐山市,迁安市,118.701021,39.998861
130284,河北省,唐山市,滦州市,118.70301,39.740963
130302,河北省,秦皇岛市,海港区,119.564962,39.94756
130303,河北省,秦皇岛市,山海关区,119.775187,39.978882
130304,河北省,秦皇岛市,北戴河区,119.48449,39.834912
130306,河北省,秦皇岛市,抚宁区,119.244847,39.876253
130321,河北省,秦皇岛市,青龙满族自治县,118.94985,40.407473
130322,河北省,秦皇岛市,昌黎县,119.199846,39.699677
130324,河北省,秦皇岛市,卢龙县,118.891931,39.892564
130402,河北省,邯郸市,邯山区,114.531062,36.59457
130403,河北省,邯郸市,丛台区,114.492875,36.636434
130404,河北省,邯郸市,复兴区,114.462581,36.638879
130406,河北省,邯郸市,峰峰矿区,114.212571,36.419298
130407,河北省,邯郸市,肥乡区,114.800199,36.548545
130408,河北省,邯郸市,永年区,114.536626,36.74188
130423,河北省,邯郸市,临漳县,114.585514,36.322504
130424,河北省,邯郸市,成安县,114.670094,36.445331
130425,河北省,邯郸市,大名县,115.147985,36.286406
130426,河北省,邯郸市,涉县,113.692157,36.586073
130427,河北省,邯郸市,磁县,114.373965,36.37507
130430,河北省,邯郸市,邱县,115.200049,36.811783
130431,河北省,邯郸市,鸡泽县,114.889951,36.911525
130432,河北省,邯郸市,广平县,114.921185,36.476727
130433,河北省,邯郸市,馆陶县,115.281818,36.548295
130434,河北省,邯郸市,魏县,114.939217,36.35926
130435,河北省,邯郸市,曲周县,114.957549,36.766347
130481,河北省,邯郸市,武安市,114.203685,36.69759
130502,河北省,邢台市,襄都区,114.507443,37.071314
130503,河北省,邢台市,信都区,114.468229,37.093798
130505,河北省,邢台市,任泽区,114.671339,37.121958
130506,河北省,邢台市,南和区,114.683683,37.005626
130522,河北省,邢台市,临城县,114.498651,37.444512
130523,河北省,邢台市,内丘县,114.512226,37.287612
130524,河北省,邢台市,柏乡县,114.693447,37.48288
130525,河北省,邢台市,隆尧县,114.770509,37.351232
130528,河北省,邢台市,宁晋县,114.940006,37.624524
130529,河北省,邢台市,巨鹿县,115.037884,37.221293
130530,河北省,邢台市,新河县,115.251005,37.520891
130531,河北省,邢台市,广宗县,115.142766,37.074795
130532,河北省,邢台市,平乡县,115.03008,37.063771
130533,河北省,邢台市,威县,115.266829,36.975164
130534,河北省,邢台市,清河县,115.665081,37.0451
130535,河北省,邢台市,临西县,115.501258,36.871312
130581,河北省,邢台市,南宫市,115.40866,37.358907
130582,河北省,邢台市,沙河市,114.503023,36.855548
130602,河北省,保定市,竞秀区,115.458671,38.877318
130606,河北省,保定市,莲池区,115.497153,38.883528
130607,河北省,保定市,满城区,115.322246,38.949732
130608,河北省,保定市,清苑区,115.48988,38.76527
130609,河北省,保定市,徐水区,115.655772,39.018781
130623,河北省,保定市,涞水县,115.713651,39.394305
130624,河北省,保定市,阜平县,114.195118,38.849221
130626,河北省,保定市,定兴县,115.808183,39.263219
130627,河北省,保定市,唐县,114.982968,38.748477
130628,河北省,保定市,高阳县,115.779149,38.700846
130629,河北省,保定市,容城县,115.861635,39.043321
130630,河北省,保定市,涞源县,114.694416,39.360622
130631,河北省,保定市,望都县,115.15542,38.696221
130632,河北省,保定市,安新县,115.935688,38.936102
130633,河北省,保定市,易县,115.497487,39.350219
130634,河北省,保定市,曲阳县,114.740476,38.614409
130635,河北省,保定市,蠡县,115.583701,38.488064
130636,河北省,保定市,顺平县,115.135133,38.837988
130637,河北省,保定市,博野县,115.464295,38.458048
130638,河北省,保定市,雄县,116.108624,38.994825
130681,河北省,保定市,涿州市,115.97444,39.485684
130682,河北省,保定市,定州市,114.990321,38.516746
130683,河北省,保定市,安国市,115.327088,38.418985
130684,河北省,保定市,高碑店市,115.873612,39.327233
130702,河北省,张家口市,桥东区,114.894114,40.788472
130703,河北省,张家口市,桥西区,114.868604,40.819553
130705,河北省,张家口市,宣化区,115.099515,40.609444
130706,河北省,张家口市,下花园区,115.287127,40.502628
130708,河北省,张家口市,万全区,114.740584,40.767377
130709,河北省,张家口市,崇礼区,115.282345,40.974741
130722,河北省,张家口市,张北县,114.719927,41.159039
130723,河北省,张家口市,康保县,114.60018,41.853016
130724,河北省,张家口市,沽源县,115.688544,41.670497
130725,河北省,张家口市,尚义县,113.968763,41.076588
130726,河北省,张家口市,蔚县,114.589136,39.840154
130727,河北省,张家口市,阳原县,114.150267,40.104303
130728,河北省,张家口市,怀安县,114.386488,40.67527
130730,河北省,张家口市,怀来县,115.517868,40.415625
130731,河北省,张家口市,涿鹿县,115.196835,40.382681
130732,河北省,张家口市,赤城县,115.831256,40.913348
130802,河北省,承德市,双桥区,117.943121,40.974679
130803,河北省,承德市,双滦区,117.799588,40.959426
130804,河北省,承德市,鹰手营子矿区,117.659341,40.546424
130821,河北省,承德市,承德县,118.174166,40.768082
130822,河北省,承德市,兴隆县,117.500558,40.417358
130824,河北省,承德市,滦平县,117.332652,40.941644
130825,河北省,承德市,隆化县,117.739026,41.314402
130826,河北省,承德市,丰宁满族自治县,116.645798,41.209951
130827,河北省,承德市,宽城满族自治县,118.485472,40.611333
130828,河北省,承德市,围场满族蒙古族自治县,117.75934,41.938372
130881,河北省,承德市,平泉市,118.702032,41.018482
130902,河北省,沧州市,新华区,116.866309,38.314094
130903,河北省,沧州市,运河区,116.842964,38.283456
130921,河北省,沧州市,沧县,117.007478,38.219856
130922,河北省,沧州市,青县,116.804137,38.583657
130923,河北省,沧州市,东光县,116.537138,37.888844
130924,河北省,沧州市,海兴县,117.497545,38.143308
130925,河北省,沧州市,盐山县,117.230681,38.058074
130926,河北省,沧州市,肃宁县,115.829619,38.423044
130927,河北省,沧州市,南皮县,116.708603,38.038761
130928,河北省,沧州市,吴桥县,116.391557,37.628225
130929,河北省,沧州市,献县,116.152058,38.180381
130930,河北省,沧州市,孟村回族自治县,117.104514,38.053438
130981,河北省,沧州市,泊头市,116.578322,38.084262
130982,河北省,沧州市,任丘市,116.084412,38.685325
130983,河北省,沧州市,黄骅市,117.330043,38.372266
130984,河北省,沧州市,河间市,116.099362,38.446656
131002,河北省,廊坊市,安次区,116.694544,39.502569
131003,河北省,廊坊市,广阳区,116.710667,39.52343
131022,河北省,廊坊市,固安县,116.298696,39.438797
131023,河北省,廊坊市,永清县,116.50608,39.330983
131024,河北省,廊坊市,香河县,117.006072,39.763772
131025,河北省,廊坊市,大城县,116.653917,38.705232
131026,河北省,廊坊市,文安县,116.457628,38.873185
131028,河北省,廊坊市,大厂回族自治县,116.98961,39.886569
131081,河北省,廊坊市,霸州市,116.391488,39.125238
131082,河北省,廊坊市,三河市,117.078269,39.982933
131102,河北省,衡水市,桃城区,115.675208,37.735152
131103,河北省,衡水市,冀州区,115.579392,37.550922
131121,河北省,衡水市,枣强县,115.724365,37.514217
131122,河北省,衡水市,武邑县,115.887498,37.802036
131123,河北省,衡水市,武强县,115.982119,38.041447
131124,河北省,衡水市,饶阳县,115.725898,38.235313
131125,河北省,衡水市,安平县,115.518918,38.234769
131126,河北省,衡水市,故城县,115.965877,37.347873
131127,河北省,衡水市,景县,116.270558,37.692831
131128,河北省,衡水市,阜城县,116.175424,37.862984
131182,河北省,衡水市,深州市,115.559576,38.001535
140105,山西省,太原市,小店区,112.565524,37.736865
140106,山西省,太原市,迎泽区,112.563373,37.863308
140107,山西省,太原市,杏花岭区,112.570412,37.894241
140108,山西省,太原市,尖草坪区,112.486141,37.940052
140109,山西省,太原市,万柏林区,112.515638,37.859738
140110,山西省,太原市,晋源区,112.477869,37.715519
140121,山西省,太原市,清徐县,112.359367,37.608751
140122,山西省,太原市,阳曲县,112.67292,38.058511
140123,山西省,太原市,娄烦县,111.79715,38.067569
140181,山西省,太原市,古交市,112.175034,37.907414
140212,山西省,大同市,新荣区,113.139628,40.256355
140213,山西省,大同市,平城区,113.300179,40.076991
140214,山西省,大同市,云冈区,113.150035,40.005844
140215,山西省,大同市,云州区,113.612496,40.040156
140221,山西省,大同市,阳高县,113.748944,40.361059
140222,山西省,大同市,天镇县,114.090871,40.42087
140223,山西省,大同市,广灵县,114.282703,39.760404
140224,山西省,大同市,灵丘县,114.234452,39.442459
140225,山西省,大同市,浑源县,113.69183,39.706485
140226,山西省,大同市,左云县,112.703008,40.013442
140302,山西省,阳泉市,城区,113.600694,37.847457
140303,山西省,阳泉市,矿区,113.555279,37.868494
140311,山西省,阳泉市,郊区,113.593998,37.943703
140321,山西省,阳泉市,平定县,113.629777,37.804986
140322,山西省,阳泉市,盂县,113.412279,38.086041
140403,山西省,长治市,潞州区,113.122725,36.203305
140404,山西省,长治市,上党区,113.051416,36.053104
140405,山西省,长治市,屯留区,112.892301,36.3162
140406,山西省,长治市,潞城区,113.228897,36.334597
140423,山西省,长治市,襄垣县,113.051298,36.535629
140425,山西省,长治市,平顺县,113.435859,36.20037
140426,山西省,长治市,黎城县,113.387025,36.502258
140427,山西省,长治市,壶关县,113.206836,36.115645
140428,山西省,长治市,长子县,112.877922,36.122258
140429,山西省,长治市,武乡县,112.86396,36.837865
140430,山西省,长治市,沁县,112.699176,36.756152
140431,山西省,长治市,沁源县,112.337726,36.499989
140502,山西省,晋城市,城区,112.853452,35.50248
140521,山西省,晋城市,沁水县,112.186726,35.690119
140522,山西省,晋城市,阳城县,112.414798,35.486275
140524,山西省,晋城市,陵川县,113.280755,35.775239
140525,山西省,晋城市,泽州县,112.954123,35.543499
140581,山西省,晋城市,高平市,112.923798,35.798775
140602,山西省,朔州市,朔城区,112.432071,39.320196
140603,山西省,朔州市,平鲁区,112.28827,39.512219
140621,山西省,朔州市,山阴县,112.816421,39.527445
140622,山西省,朔州市,应县,113.190952,39.554471
140623,山西省,朔州市,右玉县,112.466926,39.989198
140681,山西省,朔州市,怀仁市,113.133061,39.820522
140702,山西省,晋中市,榆次区,112.707564,37.698637
140703,山西省,晋中市,太谷区,112.551297,37.421392
140721,山西省,晋中市,榆社县,112.975378,37.071209
140722,山西省,晋中市,左权县,113.379412,37.082746
140723,山西省,晋中市,和顺县,113.570295,37.329696
140724,山西省,晋中市,昔阳县,113.707151,37.612577
140725,山西省,晋中市,寿阳县,113.176373,37.895191
140727,山西省,晋中市,祁县,112.335226,37.358425
140728,山西省,晋中市,平遥县,112.175825,37.189614
140729,山西省,晋中市,灵石县,111.778692,36.848085
140781,山西省,晋中市,介休市,111.916451,37.027538
140802,山西省,运城市,盐湖区,110.998135,35.015549
140821,山西省,运城市,临猗县,110.774553,35.144406
140822,山西省,运城市,万荣县,110.837957,35.415805
140823,山西省,运城市,闻喜县,111.224485,35.356664
140824,山西省,运城市,稷山县,110.983273,35.604515
140825,山西省,运城市,新绛县,111.224767,35.616007
140826,山西省,运城市,绛县,111.568849,35.491764
140827,山西省,运城市,垣曲县,111.670215,35.298297
140828,山西省,运城市,夏县,111.219946,35.140733
140829,山西省,运城市,平陆县,111.193957,34.829595
140830,山西省,运城市,芮城县,110.694418,34.694173
140881,山西省,运城市,永济市,110.447771,34.866499
140882,山西省,运城市,河津市,110.712032,35.596357
140902,山西省,忻州市,忻府区,112.746357,38.403498
140921,山西省,忻州市,定襄县,112.957234,38.471725
140922,山西省,忻州市,五台县,113.255419,38.728056
140923,山西省,忻州市,代县,112.960102,39.066831
140924,山西省,忻州市,繁峙县,113.265464,39.188835
140925,山西省,忻州市,宁武县,112.304734,39.001498
140926,山西省,忻州市,静乐县,111.939498,38.359306
140927,山西省,忻州市,神池县,112.210997,39.091079
140928,山西省,忻州市,五寨县,111.846808,38.91111
140929,山西省,忻州市,岢岚县,111.572964,38.703989
140930,山西省,忻州市,河曲县,111.138247,39.38452
140931,山西省,忻州市,保德县,111.085944,39.022616
140932,山西省,忻州市,偏关县,111.508922,39.436917
140981,山西省,忻州市,原平市,112.711025,38.731412
141002,山西省,临汾市,尧都区,111.578797,36.082463
141021,山西省,临汾市,曲沃县,111.475783,35.641883
141022,山西省,临汾市,翼城县,111.719048,35.739706
141023,山西省,临汾市,襄汾县,111.441725,35.876293
141024,山西省,临汾市,洪洞县,111.67571,36.254087
141025,山西省,临汾市,古县,111.92031,36.266767
141026,山西省,临汾市,安泽县,112.250242,36.147921
141027,山西省,临汾市,浮山县,111.848883,35.968124
141028,山西省,临汾市,吉县,110.680513,36.096833
141029,山西省,临汾市,乡宁县,110.846585,35.970834
141030,山西省,临汾市,大宁县,110.752914,36.465126
141031,山西省,临汾市,隰县,110.940752,36.693345
141032,山西省,临汾市,永和县,110.631981,36.759524
141033,山西省,临汾市,蒲县,111.096457,36.41183
141034,山西省,临汾市,汾西县,111.563993,36.652833
141081,山西省,临汾市,侯马市,111.372002,35.619105
141082,山西省,临汾市,霍州市,111.755111,36.569046
141102,山西省,吕梁市,离石区,111.150325,37.517797
141121,山西省,吕梁市,文水县,112.028866,37.438101
141122,山西省,吕梁市,交城县,112.155857,37.55169
141123,山西省,吕梁市,兴县,111.127486,38.461818
141124,山西省,吕梁市,临县,110.992712,37.951008
141125,山西省,吕梁市,柳林县,110.888993,37.429816
141126,山西省,吕梁市,石楼县,110.834712,36.998461
141127,山西省,吕梁市,岚县,111.672156,38.279587
141128,山西省,吕梁市,方山县,111.244309,37.895017
141129,山西省,吕梁市,中阳县,111.178841,37.357816
141130,山西省,吕梁市,交口县,111.181241,36.982205
141181,山西省,吕梁市,孝义市,111.778935,37.146051
141182,山西省,吕梁市,汾阳市,111.770834,37.261493
150102,内蒙古自治区,呼和浩特市,新城区,111.665325,40.858271
150103,内蒙古自治区,呼和浩特市,回民区,111.623485,40.808906
150104,内蒙古自治区,呼和浩特市,玉泉区,111.674157,40.753054
150105,内蒙古自治区,呼和浩特市,赛罕区,111.701166,40.792508
150121,内蒙古自治区,呼和浩特市,土默特左旗,111.16373,40.729044
150122,内蒙古自治区,呼和浩特市,托克托县,111.193879,40.277703
150123,内蒙古自治区,呼和浩特市,和林格尔县,111.821695,40.379226
150124,内蒙古自治区,呼和浩特市,清水河县,111.647351,39.921224
150125,内蒙古自治区,呼和浩特市,武川县,111.451226,41.096511
150202,内蒙古自治区,包头市,东河区,110.044008,40.57626
150203,内蒙古自治区,包头市,昆都仑区,109.840249,40.658075
150204,内蒙古自治区,包头市,青山区,109.902157,40.644081
150205,内蒙古自治区,包头市,石拐区,110.060783,40.676736
150206,内蒙古自治区,包头市,白云鄂博矿区,109.973195,41.769956
150207,内蒙古自治区,包头市,九原区,109.968082,40.611346
150221,内蒙古自治区,包头市,土默特右旗,110.527831,40.578253
150222,内蒙古自治区,包头市,固阳县,110.060055,41.034757
150223,内蒙古自治区,包头市,达尔罕茂明安联合旗,110.432626,41.698992
150302,内蒙古自治区,乌海市,海勃湾区,106.8228,39.690873
150303,内蒙古自治区,乌海市,海南区,106.891472,39.441803
150304,内蒙古自治区,乌海市,乌达区,106.726043,39.505609
150402,内蒙古自治区,赤峰市,红山区,118.953989,42.296317
150403,内蒙古自治区,赤峰市,元宝山区,119.288475,42.039602
150404,内蒙古自治区,赤峰市,松山区,118.916156,42.299795
150421,内蒙古自治区,赤峰市,阿鲁科尔沁旗,120.065533,43.872398
150422,内蒙古自治区,赤峰市,巴林左旗,119.362832,43.961547
150423,内蒙古自治区,赤峰市,巴林右旗,118.664235,43.534171
150424,内蒙古自治区,赤峰市,林西县,118.05545,43.61812
150425,内蒙古自治区,赤峰市,克什克腾旗,117.545413,43.265057
150426,内蒙古自治区,赤峰市,翁牛特旗,119.006187,42.936529
150428,内蒙古自治区,赤峰市,喀喇沁旗,118.701934,41.927103
150429,内蒙古自治区,赤峰市,宁城县,119.320056,41.600193
150430,内蒙古自治区,赤峰市,敖汉旗,119.921413,42.290731
150502,内蒙古自治区,通辽市,科尔沁区,122.25545,43.623133
150521,内蒙古自治区,通辽市,科尔沁左翼中旗,123.312202,44.126606
150522,内蒙古自治区,通辽市,科尔沁左翼后旗,122.35677,42.935105
150523,内蒙古自治区,通辽市,开鲁县,121.319216,43.601446
150524,内蒙古自治区,通辽市,库伦旗,121.810629,42.735556
150525,内蒙古自治区,通辽市,奈曼旗,120.657813,42.867433
150526,内蒙古自治区,通辽市,扎鲁特旗,120.917953,44.567093
150581,内蒙古自治区,通辽市,霍林郭勒市,119.681242,45.533598
150602,内蒙古自治区,鄂尔多斯市,东胜区,109.963403,39.823066
150603,内蒙古自治区,鄂尔多斯市,康巴什区,109.858586,39.60793
150621,内蒙古自治区,鄂尔多斯市,达拉特旗,110.034133,40.412766
150622,内蒙古自治区,鄂尔多斯市,准格尔旗,111.27416,40.092513
150623,内蒙古自治区,鄂尔多斯市,鄂托克前旗,107.47733,38.182402
150624,内蒙古自治区,鄂尔多斯市,鄂托克旗,107.975948,39.089549
150625,内蒙古自治区,鄂尔多斯市,杭锦旗,108.736011,39.833243
150626,内蒙古自治区,鄂尔多斯市,乌审旗,108.819485,38.60453
150627,内蒙古自治区,鄂尔多斯市,伊金霍洛旗,109.747435,39.565064
150702,内蒙古自治区,呼伦贝尔市,海拉尔区,119.824542,49.234715
150703,内蒙古自治区,呼伦贝尔市,扎赉诺尔区,117.669939,49.511213
150721,内蒙古自治区,呼伦贝尔市,阿荣旗,123.458943,48.126553
150722,内蒙古自治区,呼伦贝尔市,莫力达瓦达斡尔族自治旗,124.519023,48.477728
150723,内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,123.725643,50.591604
150724,内蒙古自治区,呼伦贝尔市,鄂温克族自治旗,119.755253,49.146692
150725,内蒙古自治区,呼伦贝尔市,陈巴尔虎旗,119.424026,49.328916
150726,内蒙古自治区,呼伦贝尔市,新巴尔虎左旗,118.269782,48.21827
150727,内蒙古自治区,呼伦贝尔市,新巴尔虎右旗,116.8237,48.671865
150781,内蒙古自治区,呼伦贝尔市,满洲里市,117.379134,49.59862
150782,内蒙古自治区,呼伦贝尔市,牙克石市,120.711639,49.285947
150783,内蒙古自治区,呼伦贝尔市,扎兰屯市,122.708475,48.028396
150784,内蒙古自治区,呼伦贝尔市,额尔古纳市,120.180506,50.243102
150785,内蒙古自治区,呼伦贝尔市,根河市,121.520165,50.779758
150802,内蒙古自治区,巴彦淖尔市,临河区,107.363536,40.750969
150821,内蒙古自治区,巴彦淖尔市,五原县,108.267466,41.088446
150822,内蒙古自治区,巴彦淖尔市,磴口县,107.008288,40.330534
150823,内蒙古自治区,巴彦淖尔市,乌拉特前旗,108.652114,40.737018
150824,内蒙古自治区,巴彦淖尔市,乌拉特中旗,108.513653,41.58813
150825,内蒙古自治区,巴彦淖尔市,乌拉特后旗,107.074748,41.08412
150826,内蒙古自治区,巴彦淖尔市,杭锦后旗,107.151296,40.886596
150902,内蒙古自治区,乌兰察布市,集宁区,113.168973,41.000742
150921,内蒙古自治区,乌兰察布市,卓资县,112.577716,40.894618
150922,内蒙古自治区,乌兰察布市,化德县,114.01029,41.904123
150923,内蒙古自治区,乌兰察布市,商都县,113.577778,41.562176
150924,内蒙古自治区,乌兰察布市,兴和县,113.834176,40.8723
150925,内蒙古自治区,乌兰察布市,凉城县,112.504243,40.532358
150926,内蒙古自治区,乌兰察布市,察哈尔右翼前旗,113.212409,40.783551
150927,内蒙古自治区,乌兰察布市,察哈尔右翼中旗,112.635348,41.277449
150928,内蒙古自治区,乌兰察布市,察哈尔右翼后旗,113.191505,41.435937
150929,内蒙古自治区,乌兰察布市,四子王旗,111.706663,41.533542
150981,内蒙古自治区,乌兰察布市,丰镇市,113.109875,40.437022
152201,内蒙古自治区,兴安盟,乌兰浩特市,122.093309,46.072233
152202,内蒙古自治区,兴安盟,阿尔山市,119.943577,47.17744
152221,内蒙古自治区,兴安盟,科尔沁右翼前旗,121.952638,46.079664
152222,内蒙古自治区,兴安盟,科尔沁右翼中旗,121.476357,45.060728
152223,内蒙古自治区,兴安盟,扎赉特旗,122.899627,46.723154
152224,内蒙古自治区,兴安盟,突泉县,121.593972,45.381918
152501,内蒙古自治区,锡林郭勒盟,二连浩特市,111.949594,43.64285
152502,内蒙古自治区,锡林郭勒盟,锡林浩特市,116.085814,43.933417
152522,内蒙古自治区,锡林郭勒盟,阿巴嘎旗,114.950185,44.022831
152523,内蒙古自治区,锡林郭勒盟,苏尼特左旗,113.667171,43.859718
152524,内蒙古自治区,锡林郭勒盟,苏尼特右旗,112.641806,42.742417
152525,内蒙古自治区,锡林郭勒盟,东乌珠穆沁旗,116.97526,45.497329
152526,内蒙古自治区,锡林郭勒盟,西乌珠穆沁旗,117.608668,44.587746
152527,内蒙古自治区,锡林郭勒盟,太仆寺旗,115.283173,41.876889
152528,内蒙古自治区,锡林郭勒盟,镶黄旗,113.847287,42.232371
152529,内蒙古自治区,锡林郭勒盟,正镶白旗,115.029748,42.287493
152530,内蒙古自治区,锡林郭勒盟,正蓝旗,115.991648,42.241815
152531,内蒙古自治区,锡林郭勒盟,多伦县,116.485549,42.203454
152921,内蒙古自治区,阿拉善盟,阿拉善左旗,105.666208,38.833589
152922,内蒙古自治区,阿拉善盟,阿拉善右旗,101.666917,39.216185
152923,内蒙古自治区,阿拉善盟,额济纳旗,101.055861,41.953963
210102,辽宁省,沈阳市,和平区,123.420401,41.789766
210103,辽宁省,沈阳市,沈河区,123.45884,41.795688
210104,辽宁省,沈阳市,大东区,123.469828,41.805292
210105,辽宁省,沈阳市,皇姑区,123.441468,41.824574
210106,辽宁省,沈阳市,铁西区,123.334781,41.821721
210111,辽宁省,沈阳市,苏家屯区,123.343937,41.665153
210112,辽宁省,沈阳市,浑南区,123.449597,41.714729
210113,辽宁省,沈阳市,沈北新区,123.584209,41.913071
210114,辽宁省,沈阳市,于洪区,123.308062,41.793925
210115,辽宁省,沈阳市,辽中区,122.766159,41.517449
210123,辽宁省,沈阳市,康平县,123.343701,42.727249
210124,辽宁省,沈阳市,法库县,123.440294,42.50108
210181,辽宁省,沈阳市,新民市,122.835964,41.985757
210202,辽宁省,大连市,中山区,121.644996,38.918357
210203,辽宁省,大连市,西岗区,121.612461,38.914751
210204,辽宁省,大连市,沙河口区,121.594201,38.904771
210211,辽宁省,大连市,甘井子区,121.525469,38.952998
210212,辽宁省,大连市,旅顺口区,121.261982,38.851742
210213,辽宁省,大连市,金州区,121.782513,39.050211
210214,辽宁省,大连市,普兰店区,121.938299,39.391565
210224,辽宁省,大连市,长海县,122.588487,39.272779
210281,辽宁省,大连市,瓦房店市,121.979463,39.62701
210283,辽宁省,大连市,庄河市,122.965881,39.680825
210302,辽宁省,鞍山市,铁东区,122.990888,41.089578
210303,辽宁省,鞍山市,铁西区,122.969531,41.119719
210304,辽宁省,鞍山市,立山区,123.029091,41.150401
210311,辽宁省,鞍山市,千山区,122.944751,41.068901
210321,辽宁省,鞍山市,台安县,122.436037,41.412866
210323,辽宁省,鞍山市,岫岩满族自治县,123.280933,40.290995
210381,辽宁省,鞍山市,海城市,122.685176,40.882548
210402,辽宁省,抚顺市,新抚区,123.91293,41.861922
210403,辽宁省,抚顺市,东洲区,124.038491,41.853001
210404,辽宁省,抚顺市,望花区,123.784235,41.853484
210411,辽宁省,抚顺市,顺城区,123.94504,41.883375
210421,辽宁省,抚顺市,抚顺县,123.899923,41.730094
210422,辽宁省,抚顺市,新宾满族自治县,125.039994,41.734031
210423,辽宁省,抚顺市,清原满族自治县,124.924028,42.100804
210502,辽宁省,本溪市,平山区,123.769081,41.299658
210503,辽宁省,本溪市,溪湖区,123.767817,41.32931
210504,辽宁省,本溪市,明山区,123.861747,41.343624
210505,辽宁省,本溪市,南芬区,123.744822,41.100273
210521,辽宁省,本溪市,本溪满族自治县,124.119545,41.301553
210522,辽宁省,本溪市,桓仁满族自治县,125.361061,41.267048
210602,辽宁省,丹东市,元宝区,124.395577,40.136549
210603,辽宁省,丹东市,振兴区,124.383382,40.129706
210604,辽宁省,丹东市,振安区,124.470005,40.20154
210624,辽宁省,丹东市,宽甸满族自治县,124.783674,40.731319
210681,辽宁省,丹东市,东港市,124.152581,39.863193
210682,辽宁省,丹东市,凤城市,124.066873,40.45218
210702,辽宁省,锦州市,古塔区,121.128414,41.117481
210703,辽宁省,锦州市,凌河区,121.151069,41.115058
210711,辽宁省,锦州市,太和区,121.103445,41.109232
210726,辽宁省,锦州市,黑山县,122.126645,41.653552
210727,辽宁省,锦州市,义县,121.239558,41.533553
210781,辽宁省,锦州市,凌海市,121.35499,41.160636
